CropName;Province;Area;Production
Barley;Punjab;230;68
Barley;Punjab;336;123
Barley;Punjab;277;90
Barley;Punjab;256;79
Barley;Punjab;253;64
Barley;Punjab;267;52
Barley;Punjab;300;79
Barley;Punjab;287;57
Barley;Punjab;259;61.9
Barley;Punjab;266;68
Barley;Punjab;287;84.2
Barley;Punjab;287;72.3
Barley;Punjab;340;61
Barley;Punjab;268;73
Barley;Punjab;270;68
Barley;Punjab;280;71.4
Barley;Punjab;259;64.7
Barley;Punjab;231;70.3
Barley;Punjab;184;43.6
Barley;Punjab;214;51.6
Barley;Punjab;241;64.8
Barley;Punjab;205;55.6
Barley;Punjab;202;57
Barley;Punjab;176.93;46.7
Barley;Punjab;193.98;51.8
Barley;Punjab;245.13;64.8
Barley;Punjab;280.96;75.8
Barley;Punjab;258.97;74
Barley;Punjab;244.89;68.8
Barley;Punjab;222.15;64.5
Barley;Punjab;192.99;55.4
Barley;Punjab;221.9;65.1
Barley;Punjab;192.99;59.8
Barley;Punjab;438.87;112.5
Barley;Punjab;315.07;85.7
Barley;Punjab;335.82;90
Barley;Punjab;189.29;55
Barley;Punjab;162.6;45.7
Barley;Punjab;173.72;49.8
Barley;Punjab;151.23;43.9
Barley;Punjab;117.87;35.1
Barley;Punjab;135.91;39.7
Barley;Punjab;122.07;37.4
Barley;Punjab;113.42;34.9
Barley;Punjab;97.61;31.9
Barley;Punjab;95.63;31.1
Barley;Punjab;89.45;29.4
Barley;Punjab;100.08;34.6
Barley;Punjab;103.79;36.3
Barley;Punjab;94.89;33.9
Barley;Punjab;98.84;41.8
Barley;Punjab;90.44;36.9
Barley;Punjab;88.22;39.5
Barley;Punjab;79.08;32.8
Barley;Punjab;86.98;33.7
Barley;Punjab;98.6;38.4
Barley;Punjab;92.91;35.8
Barley;Punjab;88.71;35.2
Barley;Punjab;85.99;32
Barley;Punjab;91.43;34.6
Barley;Punjab;81.05;28.9
Barley;Punjab;81.55;30.4
Barley;Punjab;77.59;28.2
Barley;Punjab;63.26;24.7
Barley;Punjab;56.59;20
Barley;Punjab;62.02;22.5
Barley;Punjab;59.31;21.7
Barley;Punjab;59.8;20.8
Barley;Punjab;57.08;20.1
Barley;Punjab;53.13;20.1
Barley;Punjab;51.4;19
Barley;Punjab;48.19;17.7
Barley;Punjab;31;12.63
Barley;Sindh;22;3
Barley;Sindh;32;8
Barley;Sindh;33;6
Barley;Sindh;29;7
Barley;Sindh;18;4
Barley;Sindh;19;5
Barley;Sindh;20;4
Barley;Sindh;19;2
Barley;Sindh;24;5.2
Barley;Sindh;24;4.1
Barley;Sindh;19;6.5
Barley;Sindh;22;4
Barley;Sindh;24;4
Barley;Sindh;15;4
Barley;Sindh;20;5
Barley;Sindh;21;7.9
Barley;Sindh;13;6.1
Barley;Sindh;25;9.9
Barley;Sindh;27;7.4
Barley;Sindh;27;7
Barley;Sindh;31;7.8
Barley;Sindh;33;8.3
Barley;Sindh;32;8
Barley;Sindh;27.92;6.1
Barley;Sindh;22.49;4.7
Barley;Sindh;29.65;6.3
Barley;Sindh;43.99;9.4
Barley;Sindh;34.6;6.9
Barley;Sindh;42.75;8.8
Barley;Sindh;49.17;10.1
Barley;Sindh;53.87;11.2
Barley;Sindh;50.9;10.8
Barley;Sindh;46.46;9.7
Barley;Sindh;32.37;7
Barley;Sindh;45.72;9.9
Barley;Sindh;50.66;10.9
Barley;Sindh;65.73;13.7
Barley;Sindh;62.77;13
Barley;Sindh;62.77;13
Barley;Sindh;61.04;12.6
Barley;Sindh;63.75;12.9
Barley;Sindh;62.52;12.9
Barley;Sindh;59.31;12.1
Barley;Sindh;60.29;12.3
Barley;Sindh;59.31;12.3
Barley;Sindh;59.55;12.5
Barley;Sindh;58.32;10.8
Barley;Sindh;61.53;12.2
Barley;Sindh;58.57;11.4
Barley;Sindh;54.86;11.3
Barley;Sindh;55.11;11.4
Barley;Sindh;56.59;11.4
Barley;Sindh;58.81;13
Barley;Sindh;40.28;8.9
Barley;Sindh;34.84;6.4
Barley;Sindh;33.36;5.8
Barley;Sindh;25.45;4.4
Barley;Sindh;19.03;3.4
Barley;Sindh;16.06;2.9
Barley;Sindh;19.03;4.2
Barley;Sindh;20.26;4.4
Barley;Sindh;16.06;3.6
Barley;Sindh;18.53;4.3
Barley;Sindh;28.66;6.9
Barley;Sindh;22.49;5.4
Barley;Sindh;20.76;5.1
Barley;Sindh;21.5;5.3
Barley;Sindh;20.26;5
Barley;Sindh;20.51;5.2
Barley;Sindh;18.78;4.7
Barley;Sindh;18.78;5
Barley;Sindh;18.78;5
Barley;Sindh;14.33;3.6
Barley;Khyber Pakhtunkhua;156;39
Barley;Khyber Pakhtunkhua;199;43
Barley;Khyber Pakhtunkhua;176;49
Barley;Khyber Pakhtunkhua;136;42
Barley;Khyber Pakhtunkhua;155;30
Barley;Khyber Pakhtunkhua;192;34
Barley;Khyber Pakhtunkhua;189;42
Barley;Khyber Pakhtunkhua;137;34
Barley;Khyber Pakhtunkhua;160;53.3
Barley;Khyber Pakhtunkhua;151;34.7
Barley;Khyber Pakhtunkhua;165;54.8
Barley;Khyber Pakhtunkhua;166;76.6
Barley;Khyber Pakhtunkhua;175;70
Barley;Khyber Pakhtunkhua;162;39
Barley;Khyber Pakhtunkhua;161;40
Barley;Khyber Pakhtunkhua;171;40.6
Barley;Khyber Pakhtunkhua;154;33.9
Barley;Khyber Pakhtunkhua;184;32.6
Barley;Khyber Pakhtunkhua;158;29.5
Barley;Khyber Pakhtunkhua;144;26.8
Barley;Khyber Pakhtunkhua;140;31.4
Barley;Khyber Pakhtunkhua;125;28.7
Barley;Khyber Pakhtunkhua;151;38
Barley;Khyber Pakhtunkhua;131.96;35.6
Barley;Khyber Pakhtunkhua;152.96;42.3
Barley;Khyber Pakhtunkhua;120.34;35
Barley;Khyber Pakhtunkhua;153.95;45.6
Barley;Khyber Pakhtunkhua;171;52.7
Barley;Khyber Pakhtunkhua;154.69;48.3
Barley;Khyber Pakhtunkhua;153.7;47.4
Barley;Khyber Pakhtunkhua;154.2;51
Barley;Khyber Pakhtunkhua;151.48;49.7
Barley;Khyber Pakhtunkhua;135.17;43.6
Barley;Khyber Pakhtunkhua;156.42;52.2
Barley;Khyber Pakhtunkhua;169.52;56.9
Barley;Khyber Pakhtunkhua;188.3;62.8
Barley;Khyber Pakhtunkhua;210.78;62.1
Barley;Khyber Pakhtunkhua;211.03;62.2
Barley;Khyber Pakhtunkhua;197.19;60.1
Barley;Khyber Pakhtunkhua;202.63;64.3
Barley;Khyber Pakhtunkhua;149.25;52
Barley;Khyber Pakhtunkhua;149.75;52.1
Barley;Khyber Pakhtunkhua;150.49;59
Barley;Khyber Pakhtunkhua;153.21;64.8
Barley;Khyber Pakhtunkhua;146.78;63
Barley;Khyber Pakhtunkhua;146.54;63.2
Barley;Khyber Pakhtunkhua;142.09;59.3
Barley;Khyber Pakhtunkhua;147.77;61.5
Barley;Khyber Pakhtunkhua;145.3;62.1
Barley;Khyber Pakhtunkhua;141.35;58.6
Barley;Khyber Pakhtunkhua;134.92;59.7
Barley;Khyber Pakhtunkhua;119.6;49.2
Barley;Khyber Pakhtunkhua;116.39;46.3
Barley;Khyber Pakhtunkhua;108.48;32.9
Barley;Khyber Pakhtunkhua;99.09;34.7
Barley;Khyber Pakhtunkhua;82.04;30.6
Barley;Khyber Pakhtunkhua;81.3;32.9
Barley;Khyber Pakhtunkhua;79.57;32.7
Barley;Khyber Pakhtunkhua;81.05;33.5
Barley;Khyber Pakhtunkhua;79.32;32.7
Barley;Khyber Pakhtunkhua;80.31;31.9
Barley;Khyber Pakhtunkhua;75.37;27.5
Barley;Khyber Pakhtunkhua;73.14;26
Barley;Khyber Pakhtunkhua;67.71;23.7
Barley;Khyber Pakhtunkhua;66.47;23.1
Barley;Khyber Pakhtunkhua;64.99;22.8
Barley;Khyber Pakhtunkhua;60.79;21.9
Barley;Khyber Pakhtunkhua;57.82;21.1
Barley;Khyber Pakhtunkhua;57.58;20.3
Barley;Khyber Pakhtunkhua;51.15;18.5
Barley;Khyber Pakhtunkhua;47.94;17.9
Barley;Khyber Pakhtunkhua;47.45;17.9
Barley;Khyber Pakhtunkhua;48.19;17.4
Barley;Balochistan;7;1
Barley;Balochistan;6;1
Barley;Balochistan;11;1
Barley;Balochistan;8;1
Barley;Balochistan;5;1
Barley;Balochistan;6;1
Barley;Balochistan;9;2
Barley;Balochistan;7;11
Barley;Balochistan;8;5.6
Barley;Balochistan;12;7.2
Barley;Balochistan;14;11.5
Barley;Balochistan;15;5.1
Barley;Balochistan;27;2
Barley;Balochistan;17;2
Barley;Balochistan;10;1
Barley;Balochistan;13;2.1
Barley;Balochistan;10;4.3
Barley;Balochistan;18;3.2
Barley;Balochistan;13;1.5
Barley;Balochistan;15;1.6
Barley;Balochistan;17;2
Barley;Balochistan;22;2.4
Barley;Balochistan;14;4
Barley;Balochistan;11.12;3
Barley;Balochistan;18.04;4.1
Barley;Balochistan;11.12;2.8
Barley;Balochistan;26.93;8.7
Barley;Balochistan;14.09;3.5
Barley;Balochistan;16.31;4.2
Barley;Balochistan;5.68;1.6
Barley;Balochistan;10.87;3
Barley;Balochistan;14.83;3.7
Barley;Balochistan;19.03;5
Barley;Balochistan;13.34;3.8
Barley;Balochistan;17.3;5
Barley;Balochistan;75.37;21.6
Barley;Balochistan;28.17;8.7
Barley;Balochistan;33.11;10.7
Barley;Balochistan;32.87;10.8
Barley;Balochistan;35.58;13.4
Barley;Balochistan;27.43;11.8
Barley;Balochistan;43.99;17.8
Barley;Balochistan;50.41;22.8
Barley;Balochistan;60.54;30
Barley;Balochistan;64.5;32.7
Barley;Balochistan;92.42;51.5
Barley;Balochistan;82.29;46.2
Barley;Balochistan;98.35;55.7
Barley;Balochistan;116.39;64.6
Barley;Balochistan;84.76;46.2
Barley;Balochistan;113.18;61.2
Barley;Balochistan;72.4;39.9
Barley;Balochistan;42.01;18.7
Barley;Balochistan;51.4;24.3
Barley;Balochistan;52.39;25
Barley;Balochistan;52.14;24.8
Barley;Balochistan;51.4;24.5
Barley;Balochistan;43.24;20.4
Barley;Balochistan;39.04;19.1
Barley;Balochistan;42.5;21.2
Barley;Balochistan;43.49;22.2
Barley;Balochistan;39.54;20
Barley;Balochistan;38.55;12.9
Barley;Balochistan;30.89;15.9
Barley;Balochistan;32.87;17.2
Barley;Balochistan;32.87;16.8
Barley;Balochistan;33.61;17.6
Barley;Balochistan;29.9;15.9
Barley;Balochistan;28.17;15
Barley;Balochistan;27.43;14.7
Barley;Balochistan;26.19;14.2
Barley;Balochistan;16.31;14.3
Barley;Balochistan;23.97;12.6
Groundnut;Punjab;1;0
Groundnut;Punjab;0;0
Groundnut;Punjab;0;0
Groundnut;Punjab;0;0
Groundnut;Punjab;0;0
Groundnut;Punjab;0;0
Groundnut;Punjab;0;0
Groundnut;Punjab;1;0
Groundnut;Punjab;3;1
Groundnut;Punjab;5;2
Groundnut;Punjab;10;3
Groundnut;Punjab;7;3
Groundnut;Punjab;7;3
Groundnut;Punjab;26;15
Groundnut;Punjab;24;14
Groundnut;Punjab;25;14
Groundnut;Punjab;35;16
Groundnut;Punjab;37;15
Groundnut;Punjab;50;24
Groundnut;Punjab;76;41
Groundnut;Punjab;115;67
Groundnut;Punjab;76;46
Groundnut;Punjab;96;56
Groundnut;Punjab;67.96;39.6
Groundnut;Punjab;95.14;52.4
Groundnut;Punjab;69.93;39.2
Groundnut;Punjab;86.74;49
Groundnut;Punjab;93.65;52.5
Groundnut;Punjab;98.1;55.1
Groundnut;Punjab;101.81;57.6
Groundnut;Punjab;113.67;64.6
Groundnut;Punjab;78.58;37.5
Groundnut;Punjab;89.7;42.9
Groundnut;Punjab;104.28;50.1
Groundnut;Punjab;136.16;64.3
Groundnut;Punjab;151.23;70.4
Groundnut;Punjab;154.94;71.3
Groundnut;Punjab;124.79;54.5
Groundnut;Punjab;115.4;49.3
Groundnut;Punjab;130.23;57.7
Groundnut;Punjab;136.16;34.1
Groundnut;Punjab;141.84;60.2
Groundnut;Punjab;167.05;61.3
Groundnut;Punjab;171.74;68.1
Groundnut;Punjab;183.6;72
Groundnut;Punjab;199.91;78.9
Groundnut;Punjab;187.31;69.5
Groundnut;Punjab;200.9;80.8
Groundnut;Punjab;212.27;85.9
Groundnut;Punjab;212.27;86.7
Groundnut;Punjab;224.87;84
Groundnut;Punjab;196.45;74
Groundnut;Punjab;187.06;72.4
Groundnut;Punjab;164.08;67.4
Groundnut;Punjab;212.76;80
Groundnut;Punjab;183.6;71.1
Groundnut;Punjab;221.66;94.3
Groundnut;Punjab;234.01;58.5
Groundnut;Punjab;202.14;49.9
Groundnut;Punjab;205.6;57.6
Groundnut;Punjab;210.54;67.4
Groundnut;Punjab;204.61;69
Groundnut;Punjab;192.99;38.6
Groundnut;Punjab;179.9;51.6
Groundnut;Punjab;216.96;77.4
Groundnut;Punjab;183.85;71.7
Groundnut;Punjab;212.76;90
Groundnut;Punjab;220.42;76.8
Groundnut;Punjab;207.57;80.6
Groundnut;Punjab;205.6;63.7
Groundnut;Punjab;229.32;78.7
Groundnut;Punjab;229.64;90.67
Groundnut;Punjab;236.77;86.42
Groundnut;Sindh;0;0
Groundnut;Sindh;0;0
Groundnut;Sindh;6;1
Groundnut;Sindh;1;0
Groundnut;Sindh;1;0
Groundnut;Sindh;1;1
Groundnut;Sindh;1;1
Groundnut;Sindh;2;1
Groundnut;Sindh;1;1
Groundnut;Sindh;1;1
Groundnut;Sindh;1;1
Groundnut;Sindh;2;1
Groundnut;Sindh;1;1
Groundnut;Sindh;1;1
Groundnut;Sindh;1;1
Groundnut;Sindh;2;0
Groundnut;Sindh;1;0
Groundnut;Sindh;1;1
Groundnut;Sindh;2;1
Groundnut;Sindh;2;1
Groundnut;Sindh;5;3
Groundnut;Sindh;5;3
Groundnut;Sindh;4;2
Groundnut;Sindh;3.95;3.1
Groundnut;Sindh;3.71;2.8
Groundnut;Sindh;3.95;3
Groundnut;Sindh;4.2;3
Groundnut;Sindh;3.21;2.4
Groundnut;Sindh;3.46;2.5
Groundnut;Sindh;3.46;2.5
Groundnut;Sindh;3.21;2.4
Groundnut;Sindh;3.71;2.8
Groundnut;Sindh;3.95;2.8
Groundnut;Sindh;3.95;2.9
Groundnut;Sindh;3.21;2.4
Groundnut;Sindh;7.91;5.8
Groundnut;Sindh;7.91;5.9
Groundnut;Sindh;7.91;5.9
Groundnut;Sindh;7.91;5.9
Groundnut;Sindh;7.91;6
Groundnut;Sindh;9.39;6.6
Groundnut;Sindh;9.14;6.5
Groundnut;Sindh;9.88;6.8
Groundnut;Sindh;10.13;7
Groundnut;Sindh;11.37;8
Groundnut;Sindh;8.65;5.5
Groundnut;Sindh;8.65;6.6
Groundnut;Sindh;8.9;6.8
Groundnut;Sindh;8.9;6.8
Groundnut;Sindh;8.15;6.4
Groundnut;Sindh;8.4;6.5
Groundnut;Sindh;8.9;6.9
Groundnut;Sindh;5.44;4.2
Groundnut;Sindh;5.44;4.1
Groundnut;Sindh;4.7;3.7
Groundnut;Sindh;4.45;3.4
Groundnut;Sindh;8.9;6.5
Groundnut;Sindh;3.95;3.2
Groundnut;Sindh;5.44;4.6
Groundnut;Sindh;3.71;3
Groundnut;Sindh;5.19;4.5
Groundnut;Sindh;5.44;4.7
Groundnut;Sindh;5.44;4.8
Groundnut;Sindh;5.68;5
Groundnut;Sindh;0.25;0.1
Groundnut;Sindh;0.25;0.1
Groundnut;Sindh;1.24;1.2
Groundnut;Sindh;1.48;1.2
Groundnut;Sindh;1.48;1.2
Groundnut;Sindh;1.48;1.2
Groundnut;Sindh;1.48;1.2
Groundnut;Sindh;1.48;1.2
Groundnut;Sindh;1.48;1.2
Groundnut;Khyber Pakhtunkhua;0;0
Groundnut;Khyber Pakhtunkhua;0;0
Groundnut;Khyber Pakhtunkhua;0;0
Groundnut;Khyber Pakhtunkhua;0;0
Groundnut;Khyber Pakhtunkhua;0;0
Groundnut;Khyber Pakhtunkhua;0;0
Groundnut;Khyber Pakhtunkhua;0;0
Groundnut;Khyber Pakhtunkhua;0;0
Groundnut;Khyber Pakhtunkhua;0;0
Groundnut;Khyber Pakhtunkhua;0;0
Groundnut;Khyber Pakhtunkhua;0;0
Groundnut;Khyber Pakhtunkhua;0;0
Groundnut;Khyber Pakhtunkhua;0;0
Groundnut;Khyber Pakhtunkhua;1;0
Groundnut;Khyber Pakhtunkhua;2;0
Groundnut;Khyber Pakhtunkhua;3;0
Groundnut;Khyber Pakhtunkhua;3;1
Groundnut;Khyber Pakhtunkhua;3;4
Groundnut;Khyber Pakhtunkhua;6;4
Groundnut;Khyber Pakhtunkhua;6;4
Groundnut;Khyber Pakhtunkhua;5;3
Groundnut;Khyber Pakhtunkhua;5;3
Groundnut;Khyber Pakhtunkhua;5;3
Groundnut;Khyber Pakhtunkhua;2.97;2
Groundnut;Khyber Pakhtunkhua;2.72;2
Groundnut;Khyber Pakhtunkhua;2.72;2
Groundnut;Khyber Pakhtunkhua;2.97;2.1
Groundnut;Khyber Pakhtunkhua;3.21;2.2
Groundnut;Khyber Pakhtunkhua;6.18;4
Groundnut;Khyber Pakhtunkhua;6.18;4
Groundnut;Khyber Pakhtunkhua;8.4;5.4
Groundnut;Khyber Pakhtunkhua;7.91;5.2
Groundnut;Khyber Pakhtunkhua;7.17;4.6
Groundnut;Khyber Pakhtunkhua;6.67;4.4
Groundnut;Khyber Pakhtunkhua;8.15;5.5
Groundnut;Khyber Pakhtunkhua;12.11;7.9
Groundnut;Khyber Pakhtunkhua;16.56;10.8
Groundnut;Khyber Pakhtunkhua;13.34;8.7
Groundnut;Khyber Pakhtunkhua;12.36;7.9
Groundnut;Khyber Pakhtunkhua;17.05;11.3
Groundnut;Khyber Pakhtunkhua;18.78;11.4
Groundnut;Khyber Pakhtunkhua;17.3;10.9
Groundnut;Khyber Pakhtunkhua;21;13.6
Groundnut;Khyber Pakhtunkhua;22.24;14.3
Groundnut;Khyber Pakhtunkhua;24.71;16.1
Groundnut;Khyber Pakhtunkhua;25.7;16.7
Groundnut;Khyber Pakhtunkhua;31.38;19.8
Groundnut;Khyber Pakhtunkhua;28.91;18.1
Groundnut;Khyber Pakhtunkhua;31.63;20.1
Groundnut;Khyber Pakhtunkhua;38.55;24.3
Groundnut;Khyber Pakhtunkhua;33.36;21.9
Groundnut;Khyber Pakhtunkhua;35.58;23.1
Groundnut;Khyber Pakhtunkhua;36.08;22.5
Groundnut;Khyber Pakhtunkhua;31.88;19.8
Groundnut;Khyber Pakhtunkhua;28.17;17.3
Groundnut;Khyber Pakhtunkhua;25.45;15.6
Groundnut;Khyber Pakhtunkhua;22.49;13.9
Groundnut;Khyber Pakhtunkhua;23.48;14.7
Groundnut;Khyber Pakhtunkhua;23.97;14.6
Groundnut;Khyber Pakhtunkhua;21.75;13.3
Groundnut;Khyber Pakhtunkhua;18.53;11.5
Groundnut;Khyber Pakhtunkhua;19.27;11.8
Groundnut;Khyber Pakhtunkhua;17.54;9.8
Groundnut;Khyber Pakhtunkhua;19.27;11.2
Groundnut;Khyber Pakhtunkhua;19.03;10.4
Groundnut;Khyber Pakhtunkhua;17.79;9.5
Groundnut;Khyber Pakhtunkhua;17.79;9.6
Groundnut;Khyber Pakhtunkhua;16.06;8
Groundnut;Khyber Pakhtunkhua;18.04;9.9
Groundnut;Khyber Pakhtunkhua;18.04;9.9
Groundnut;Khyber Pakhtunkhua;14.09;6.2
Groundnut;Khyber Pakhtunkhua;12.6;5.4
Groundnut;Khyber Pakhtunkhua;16.06;6.9
Groundnut;Balochistan;0;0
Groundnut;Balochistan;0;0
Groundnut;Balochistan;0;0
Groundnut;Balochistan;0;0
Groundnut;Balochistan;0;0
Groundnut;Balochistan;0;0
Groundnut;Balochistan;0;0
Groundnut;Balochistan;0;0
Groundnut;Balochistan;0;0
Groundnut;Balochistan;0;0
